DepthBin,Date,Time,Latitude,Longitude,Year,gm2
30,3/2/2010,19:32:30,-62.19490992,-62.14708167,2010,0
40,3/2/2010,19:32:30,-62.19490992,-62.14708167,2010,0
50,3/2/2010,19:32:30,-62.19490992,-62.14708167,2010,0.244409865
60,3/2/2010,19:32:30,-62.19490992,-62.14708167,2010,0.102939726
70,3/2/2010,19:32:30,-62.19490992,-62.14708167,2010,0.432324369
80,3/2/2010,19:32:30,-62.19490992,-62.14708167,2010,0.353257553
90,3/2/2010,19:32:30,-62.19490992,-62.14708167,2010,0
100,3/2/2010,19:32:30,-62.19490992,-62.14708167,2010,0.32551137
110,3/2/2010,19:32:30,-62.19490992,-62.14708167,2010,0.792197289
120,3/2/2010,19:32:30,-62.19490992,-62.14708167,2010,0
130,3/2/2010,19:32:30,-62.19490992,-62.14708167,2010,0
140,3/2/2010,19:32:30,-62.19490992,-62.14708167,2010,0
150,3/2/2010,19:32:30,-62.19490992,-62.14708167,2010,0
160,3/2/2010,19:32:30,-62.19490992,-62.14708167,2010,0
170,3/2/2010,19:32:30,-62.19490992,-62.14708167,2010,0
180,3/2/2010,19:32:30,-62.19490992,-62.14708167,2010,0
190,3/2/2010,19:32:30,-62.19490992,-62.14708167,2010,0
200,3/2/2010,19:32:30,-62.19490992,-62.14708167,2010,0
210,3/2/2010,19:32:30,-62.19490992,-62.14708167,2010,0
220,3/2/2010,19:32:30,-62.19490992,-62.14708167,2010,0
230,3/2/2010,19:32:30,-62.19490992,-62.14708167,2010,0
240,3/2/2010,19:32:30,-62.19490992,-62.14708167,2010,0
10,3/2/2010,19:37:30,-62.20578703,-62.12704362,2010,0
20,3/2/2010,19:37:30,-62.20578703,-62.12704362,2010,0
30,3/2/2010,19:37:30,-62.20578703,-62.12704362,2010,0
40,3/2/2010,19:37:30,-62.20578703,-62.12704362,2010,0
50,3/2/2010,19:37:30,-62.20578703,-62.12704362,2010,0
60,3/2/2010,19:37:30,-62.20578703,-62.12704362,2010,1.988074517
70,3/2/2010,19:37:30,-62.20578703,-62.12704362,2010,1.247694337
80,3/2/2010,19:37:30,-62.20578703,-62.12704362,2010,0.882499851
90,3/2/2010,19:37:30,-62.20578703,-62.12704362,2010,0.18654274
100,3/2/2010,19:37:30,-62.20578703,-62.12704362,2010,0.296985558
110,3/2/2010,19:37:30,-62.20578703,-62.12704362,2010,1.247834479
120,3/2/2010,19:37:30,-62.20578703,-62.12704362,2010,0
130,3/2/2010,19:37:30,-62.20578703,-62.12704362,2010,0
140,3/2/2010,19:37:30,-62.20578703,-62.12704362,2010,0
150,3/2/2010,19:37:30,-62.20578703,-62.12704362,2010,0
160,3/2/2010,19:37:30,-62.20578703,-62.12704362,2010,0
170,3/2/2010,19:37:30,-62.20578703,-62.12704362,2010,0.474331545
180,3/2/2010,19:37:30,-62.20578703,-62.12704362,2010,0
190,3/2/2010,19:37:30,-62.20578703,-62.12704362,2010,0.608870639
200,3/2/2010,19:37:30,-62.20578703,-62.12704362,2010,0
210,3/2/2010,19:37:30,-62.20578703,-62.12704362,2010,0
220,3/2/2010,19:37:30,-62.20578703,-62.12704362,2010,1.041909588
230,3/2/2010,19:37:30,-62.20578703,-62.12704362,2010,0
240,3/2/2010,19:37:30,-62.20578703,-62.12704362,2010,0
10,3/2/2010,19:44:10,-62.22052849,-62.10030503,2010,0
20,3/2/2010,19:44:10,-62.22052849,-62.10030503,2010,0
30,3/2/2010,19:44:10,-62.22052849,-62.10030503,2010,0
40,3/2/2010,19:44:10,-62.22052849,-62.10030503,2010,0
50,3/2/2010,19:44:10,-62.22052849,-62.10030503,2010,0
60,3/2/2010,19:44:10,-62.22052849,-62.10030503,2010,0
70,3/2/2010,19:44:10,-62.22052849,-62.10030503,2010,0.670325014
80,3/2/2010,19:44:10,-62.22052849,-62.10030503,2010,0
90,3/2/2010,19:44:10,-62.22052849,-62.10030503,2010,0
100,3/2/2010,19:44:10,-62.22052849,-62.10030503,2010,0
110,3/2/2010,19:44:10,-62.22052849,-62.10030503,2010,0
120,3/2/2010,19:44:10,-62.22052849,-62.10030503,2010,0
130,3/2/2010,19:44:10,-62.22052849,-62.10030503,2010,0
140,3/2/2010,19:44:10,-62.22052849,-62.10030503,2010,0
150,3/2/2010,19:44:10,-62.22052849,-62.10030503,2010,0
160,3/2/2010,19:44:10,-62.22052849,-62.10030503,2010,0
170,3/2/2010,19:44:10,-62.22052849,-62.10030503,2010,0
180,3/2/2010,19:44:10,-62.22052849,-62.10030503,2010,0
190,3/2/2010,19:44:10,-62.22052849,-62.10030503,2010,0
200,3/2/2010,19:44:10,-62.22052849,-62.10030503,2010,0
210,3/2/2010,19:44:10,-62.22052849,-62.10030503,2010,0
220,3/2/2010,19:44:10,-62.22052849,-62.10030503,2010,0
230,3/2/2010,19:44:10,-62.22052849,-62.10030503,2010,0
240,3/2/2010,19:44:10,-62.22052849,-62.10030503,2010,0
10,3/2/2010,19:49:10,-62.23158599,-62.08037718,2010,0
20,3/2/2010,19:49:10,-62.23158599,-62.08037718,2010,0
30,3/2/2010,19:49:10,-62.23158599,-62.08037718,2010,0
40,3/2/2010,19:49:10,-62.23158599,-62.08037718,2010,0
50,3/2/2010,19:49:10,-62.23158599,-62.08037718,2010,0
60,3/2/2010,19:49:10,-62.23158599,-62.08037718,2010,0.807444537
70,3/2/2010,19:49:10,-62.23158599,-62.08037718,2010,0
80,3/2/2010,19:49:10,-62.23158599,-62.08037718,2010,0
90,3/2/2010,19:49:10,-62.23158599,-62.08037718,2010,0
100,3/2/2010,19:49:10,-62.23158599,-62.08037718,2010,0
110,3/2/2010,19:49:10,-62.23158599,-62.08037718,2010,0
120,3/2/2010,19:49:10,-62.23158599,-62.08037718,2010,0
130,3/2/2010,19:49:10,-62.23158599,-62.08037718,2010,0
140,3/2/2010,19:49:10,-62.23158599,-62.08037718,2010,0
150,3/2/2010,19:49:10,-62.23158599,-62.08037718,2010,0
160,3/2/2010,19:49:10,-62.23158599,-62.08037718,2010,0
170,3/2/2010,19:49:10,-62.23158599,-62.08037718,2010,0
180,3/2/2010,19:49:10,-62.23158599,-62.08037718,2010,0
190,3/2/2010,19:49:10,-62.23158599,-62.08037718,2010,0
200,3/2/2010,19:49:10,-62.23158599,-62.08037718,2010,0
210,3/2/2010,19:49:10,-62.23158599,-62.08037718,2010,0
220,3/2/2010,19:49:10,-62.23158599,-62.08037718,2010,0
230,3/2/2010,19:49:10,-62.23158599,-62.08037718,2010,0
240,3/2/2010,19:49:10,-62.23158599,-62.08037718,2010,0
10,3/2/2010,19:55:50,-62.24622265,-62.05312421,2010,0
20,3/2/2010,19:55:50,-62.24622265,-62.05312421,2010,0
30,3/2/2010,19:55:50,-62.24622265,-62.05312421,2010,0
40,3/2/2010,19:55:50,-62.24622265,-62.05312421,2010,0
50,3/2/2010,19:55:50,-62.24622265,-62.05312421,2010,0
60,3/2/2010,19:55:50,-62.24622265,-62.05312421,2010,0
70,3/2/2010,19:55:50,-62.24622265,-62.05312421,2010,0
80,3/2/2010,19:55:50,-62.24622265,-62.05312421,2010,0.065585453
90,3/2/2010,19:55:50,-62.24622265,-62.05312421,2010,0.334352267
100,3/2/2010,19:55:50,-62.24622265,-62.05312421,2010,0
110,3/2/2010,19:55:50,-62.24622265,-62.05312421,2010,0.277184894
120,3/2/2010,19:55:50,-62.24622265,-62.05312421,2010,0
130,3/2/2010,19:55:50,-62.24622265,-62.05312421,2010,0
140,3/2/2010,19:55:50,-62.24622265,-62.05312421,2010,0
150,3/2/2010,19:55:50,-62.24622265,-62.05312421,2010,0
160,3/2/2010,19:55:50,-62.24622265,-62.05312421,2010,0
170,3/2/2010,19:55:50,-62.24622265,-62.05312421,2010,0
180,3/2/2010,19:55:50,-62.24622265,-62.05312421,2010,0
190,3/2/2010,19:55:50,-62.24622265,-62.05312421,2010,0
200,3/2/2010,19:55:50,-62.24622265,-62.05312421,2010,0
210,3/2/2010,19:55:50,-62.24622265,-62.05312421,2010,0
220,3/2/2010,19:55:50,-62.24622265,-62.05312421,2010,0
230,3/2/2010,19:55:50,-62.24622265,-62.05312421,2010,0
240,3/2/2010,19:55:50,-62.24622265,-62.05312421,2010,0
10,3/2/2010,20:00:50,-62.25556598,-62.02951754,2010,0
20,3/2/2010,20:00:50,-62.25556598,-62.02951754,2010,0
30,3/2/2010,20:00:50,-62.25556598,-62.02951754,2010,0
40,3/2/2010,20:00:50,-62.25556598,-62.02951754,2010,0
50,3/2/2010,20:00:50,-62.25556598,-62.02951754,2010,0
60,3/2/2010,20:00:50,-62.25556598,-62.02951754,2010,0.34940102
70,3/2/2010,20:00:50,-62.25556598,-62.02951754,2010,0.10348451
80,3/2/2010,20:00:50,-62.25556598,-62.02951754,2010,0
90,3/2/2010,20:00:50,-62.25556598,-62.02951754,2010,0
100,3/2/2010,20:00:50,-62.25556598,-62.02951754,2010,0
110,3/2/2010,20:00:50,-62.25556598,-62.02951754,2010,0
120,3/2/2010,20:00:50,-62.25556598,-62.02951754,2010,0.328518442
130,3/2/2010,20:00:50,-62.25556598,-62.02951754,2010,0
140,3/2/2010,20:00:50,-62.25556598,-62.02951754,2010,0
150,3/2/2010,20:00:50,-62.25556598,-62.02951754,2010,0
160,3/2/2010,20:00:50,-62.25556598,-62.02951754,2010,0.354556137
170,3/2/2010,20:00:50,-62.25556598,-62.02951754,2010,0
180,3/2/2010,20:00:50,-62.25556598,-62.02951754,2010,0.715087676
190,3/2/2010,20:00:50,-62.25556598,-62.02951754,2010,0
200,3/2/2010,20:00:50,-62.25556598,-62.02951754,2010,0
210,3/2/2010,20:00:50,-62.25556598,-62.02951754,2010,0
220,3/2/2010,20:00:50,-62.25556598,-62.02951754,2010,0
230,3/2/2010,20:00:50,-62.25556598,-62.02951754,2010,0
240,3/2/2010,20:00:50,-62.25556598,-62.02951754,2010,0
10,3/2/2010,20:15:50,-62.26481109,-62.00219107,2010,0
20,3/2/2010,20:15:50,-62.26481109,-62.00219107,2010,0
30,3/2/2010,20:15:50,-62.26481109,-62.00219107,2010,0
40,3/2/2010,20:15:50,-62.26481109,-62.00219107,2010,0
50,3/2/2010,20:15:50,-62.26481109,-62.00219107,2010,0
60,3/2/2010,20:15:50,-62.26481109,-62.00219107,2010,0.180544858
70,3/2/2010,20:15:50,-62.26481109,-62.00219107,2010,0
80,3/2/2010,20:15:50,-62.26481109,-62.00219107,2010,0
90,3/2/2010,20:15:50,-62.26481109,-62.00219107,2010,0
100,3/2/2010,20:15:50,-62.26481109,-62.00219107,2010,0
110,3/2/2010,20:15:50,-62.26481109,-62.00219107,2010,0.021254695
120,3/2/2010,20:15:50,-62.26481109,-62.00219107,2010,0
130,3/2/2010,20:15:50,-62.26481109,-62.00219107,2010,0
140,3/2/2010,20:15:50,-62.26481109,-62.00219107,2010,0
150,3/2/2010,20:15:50,-62.26481109,-62.00219107,2010,0
160,3/2/2010,20:15:50,-62.26481109,-62.00219107,2010,0
170,3/2/2010,20:15:50,-62.26481109,-62.00219107,2010,0.018854586
180,3/2/2010,20:15:50,-62.26481109,-62.00219107,2010,0
190,3/2/2010,20:15:50,-62.26481109,-62.00219107,2010,0
200,3/2/2010,20:15:50,-62.26481109,-62.00219107,2010,0
210,3/2/2010,20:15:50,-62.26481109,-62.00219107,2010,0
220,3/2/2010,20:15:50,-62.26481109,-62.00219107,2010,0
230,3/2/2010,20:15:50,-62.26481109,-62.00219107,2010,0
240,3/2/2010,20:15:50,-62.26481109,-62.00219107,2010,0
10,3/2/2010,21:17:30,-62.24256843,-61.99177956,2010,0.036683697
20,3/2/2010,21:17:30,-62.24256843,-61.99177956,2010,0
30,3/2/2010,21:17:30,-62.24256843,-61.99177956,2010,0
40,3/2/2010,21:17:30,-62.24256843,-61.99177956,2010,0
50,3/2/2010,21:17:30,-62.24256843,-61.99177956,2010,0
60,3/2/2010,21:17:30,-62.24256843,-61.99177956,2010,0
70,3/2/2010,21:17:30,-62.24256843,-61.99177956,2010,0.167280164
80,3/2/2010,21:17:30,-62.24256843,-61.99177956,2010,0
90,3/2/2010,21:17:30,-62.24256843,-61.99177956,2010,0
100,3/2/2010,21:17:30,-62.24256843,-61.99177956,2010,0.043662572
110,3/2/2010,21:17:30,-62.24256843,-61.99177956,2010,0.054195695
120,3/2/2010,21:17:30,-62.24256843,-61.99177956,2010,0
130,3/2/2010,21:17:30,-62.24256843,-61.99177956,2010,0
140,3/2/2010,21:17:30,-62.24256843,-61.99177956,2010,0.098292085
150,3/2/2010,21:17:30,-62.24256843,-61.99177956,2010,0.150318211
160,3/2/2010,21:17:30,-62.24256843,-61.99177956,2010,0
170,3/2/2010,21:17:30,-62.24256843,-61.99177956,2010,0
180,3/2/2010,21:17:30,-62.24256843,-61.99177956,2010,0
190,3/2/2010,21:17:30,-62.24256843,-61.99177956,2010,0
200,3/2/2010,21:17:30,-62.24256843,-61.99177956,2010,0
210,3/2/2010,21:17:30,-62.24256843,-61.99177956,2010,0
220,3/2/2010,21:17:30,-62.24256843,-61.99177956,2010,0.008775848
230,3/2/2010,21:17:30,-62.24256843,-61.99177956,2010,0.008006742
240,3/2/2010,21:17:30,-62.24256843,-61.99177956,2010,0.008684493
10,3/2/2010,21:29:10,-62.25183646,-61.96672364,2010,0
20,3/2/2010,21:29:10,-62.25183646,-61.96672364,2010,0
30,3/2/2010,21:29:10,-62.25183646,-61.96672364,2010,0
40,3/2/2010,21:29:10,-62.25183646,-61.96672364,2010,0
50,3/2/2010,21:29:10,-62.25183646,-61.96672364,2010,0
60,3/2/2010,21:29:10,-62.25183646,-61.96672364,2010,0.561209479
70,3/2/2010,21:29:10,-62.25183646,-61.96672364,2010,0.315719134
80,3/2/2010,21:29:10,-62.25183646,-61.96672364,2010,0
90,3/2/2010,21:29:10,-62.25183646,-61.96672364,2010,0
100,3/2/2010,21:29:10,-62.25183646,-61.96672364,2010,0
110,3/2/2010,21:29:10,-62.25183646,-61.96672364,2010,0
120,3/2/2010,21:29:10,-62.25183646,-61.96672364,2010,0
130,3/2/2010,21:29:10,-62.25183646,-61.96672364,2010,0.292468014
140,3/2/2010,21:29:10,-62.25183646,-61.96672364,2010,0
150,3/2/2010,21:29:10,-62.25183646,-61.96672364,2010,0
160,3/2/2010,21:29:10,-62.25183646,-61.96672364,2010,0
170,3/2/2010,21:29:10,-62.25183646,-61.96672364,2010,0
180,3/2/2010,21:29:10,-62.25183646,-61.96672364,2010,0
190,3/2/2010,21:29:10,-62.25183646,-61.96672364,2010,0
200,3/2/2010,21:29:10,-62.25183646,-61.96672364,2010,0
210,3/2/2010,21:29:10,-62.25183646,-61.96672364,2010,0
220,3/2/2010,21:29:10,-62.25183646,-61.96672364,2010,0
230,3/2/2010,21:29:10,-62.25183646,-61.96672364,2010,0
240,3/2/2010,21:29:10,-62.25183646,-61.96672364,2010,0
10,3/2/2010,21:34:10,-62.26317976,-61.94651792,2010,0
20,3/2/2010,21:34:10,-62.26317976,-61.94651792,2010,0
30,3/2/2010,21:34:10,-62.26317976,-61.94651792,2010,0
40,3/2/2010,21:34:10,-62.26317976,-61.94651792,2010,0
50,3/2/2010,21:34:10,-62.26317976,-61.94651792,2010,0
60,3/2/2010,21:34:10,-62.26317976,-61.94651792,2010,2.143240298
70,3/2/2010,21:34:10,-62.26317976,-61.94651792,2010,1.443438612
80,3/2/2010,21:34:10,-62.26317976,-61.94651792,2010,0.109046182
90,3/2/2010,21:34:10,-62.26317976,-61.94651792,2010,0.124892261
100,3/2/2010,21:34:10,-62.26317976,-61.94651792,2010,0.19577106
110,3/2/2010,21:34:10,-62.26317976,-61.94651792,2010,0.147052378
120,3/2/2010,21:34:10,-62.26317976,-61.94651792,2010,0
130,3/2/2010,21:34:10,-62.26317976,-61.94651792,2010,0
140,3/2/2010,21:34:10,-62.26317976,-61.94651792,2010,0
150,3/2/2010,21:34:10,-62.26317976,-61.94651792,2010,0
160,3/2/2010,21:34:10,-62.26317976,-61.94651792,2010,0
170,3/2/2010,21:34:10,-62.26317976,-61.94651792,2010,0
180,3/2/2010,21:34:10,-62.26317976,-61.94651792,2010,0
190,3/2/2010,21:34:10,-62.26317976,-61.94651792,2010,0
200,3/2/2010,21:34:10,-62.26317976,-61.94651792,2010,0
210,3/2/2010,21:34:10,-62.26317976,-61.94651792,2010,0
220,3/2/2010,21:34:10,-62.26317976,-61.94651792,2010,0
230,3/2/2010,21:34:10,-62.26317976,-61.94651792,2010,0
240,3/2/2010,21:34:10,-62.26317976,-61.94651792,2010,0
10,3/2/2010,21:40:50,-62.27832685,-61.91915668,2010,0
20,3/2/2010,21:40:50,-62.27832685,-61.91915668,2010,0
30,3/2/2010,21:40:50,-62.27832685,-61.91915668,2010,0
40,3/2/2010,21:40:50,-62.27832685,-61.91915668,2010,0
50,3/2/2010,21:40:50,-62.27832685,-61.91915668,2010,0.809987179
60,3/2/2010,21:40:50,-62.27832685,-61.91915668,2010,5.636195845
70,3/2/2010,21:40:50,-62.27832685,-61.91915668,2010,0
80,3/2/2010,21:40:50,-62.27832685,-61.91915668,2010,0
90,3/2/2010,21:40:50,-62.27832685,-61.91915668,2010,0
100,3/2/2010,21:40:50,-62.27832685,-61.91915668,2010,0
110,3/2/2010,21:40:50,-62.27832685,-61.91915668,2010,0
120,3/2/2010,21:40:50,-62.27832685,-61.91915668,2010,0
130,3/2/2010,21:40:50,-62.27832685,-61.91915668,2010,0
140,3/2/2010,21:40:50,-62.27832685,-61.91915668,2010,0
150,3/2/2010,21:40:50,-62.27832685,-61.91915668,2010,0
160,3/2/2010,21:40:50,-62.27832685,-61.91915668,2010,0
170,3/2/2010,21:40:50,-62.27832685,-61.91915668,2010,0
180,3/2/2010,21:40:50,-62.27832685,-61.91915668,2010,0
190,3/2/2010,21:40:50,-62.27832685,-61.91915668,2010,0
200,3/2/2010,21:40:50,-62.27832685,-61.91915668,2010,0
210,3/2/2010,21:40:50,-62.27832685,-61.91915668,2010,0
220,3/2/2010,21:40:50,-62.27832685,-61.91915668,2010,0
230,3/2/2010,21:40:50,-62.27832685,-61.91915668,2010,0
240,3/2/2010,21:40:50,-62.27832685,-61.91915668,2010,0
10,3/2/2010,21:45:50,-62.28988995,-61.89851425,2010,0
20,3/2/2010,21:45:50,-62.28988995,-61.89851425,2010,0
30,3/2/2010,21:45:50,-62.28988995,-61.89851425,2010,0
40,3/2/2010,21:45:50,-62.28988995,-61.89851425,2010,0.287521914
50,3/2/2010,21:45:50,-62.28988995,-61.89851425,2010,0.631050845
60,3/2/2010,21:45:50,-62.28988995,-61.89851425,2010,0
70,3/2/2010,21:45:50,-62.28988995,-61.89851425,2010,0
80,3/2/2010,21:45:50,-62.28988995,-61.89851425,2010,0
90,3/2/2010,21:45:50,-62.28988995,-61.89851425,2010,0
100,3/2/2010,21:45:50,-62.28988995,-61.89851425,2010,0
110,3/2/2010,21:45:50,-62.28988995,-61.89851425,2010,0
120,3/2/2010,21:45:50,-62.28988995,-61.89851425,2010,0
130,3/2/2010,21:45:50,-62.28988995,-61.89851425,2010,3.008597877
140,3/2/2010,21:45:50,-62.28988995,-61.89851425,2010,0
150,3/2/2010,21:45:50,-62.28988995,-61.89851425,2010,0
160,3/2/2010,21:45:50,-62.28988995,-61.89851425,2010,0
170,3/2/2010,21:45:50,-62.28988995,-61.89851425,2010,0
180,3/2/2010,21:45:50,-62.28988995,-61.89851425,2010,0
190,3/2/2010,21:45:50,-62.28988995,-61.89851425,2010,0
200,3/2/2010,21:45:50,-62.28988995,-61.89851425,2010,0
210,3/2/2010,21:45:50,-62.28988995,-61.89851425,2010,0
220,3/2/2010,21:45:50,-62.28988995,-61.89851425,2010,0
230,3/2/2010,21:45:50,-62.28988995,-61.89851425,2010,0
240,3/2/2010,21:45:50,-62.28988995,-61.89851425,2010,0
10,3/2/2010,21:50:50,-62.30156207,-61.8785198,2010,0
20,3/2/2010,21:50:50,-62.30156207,-61.8785198,2010,0
30,3/2/2010,21:50:50,-62.30156207,-61.8785198,2010,0
40,3/2/2010,21:50:50,-62.30156207,-61.8785198,2010,0.116919957
50,3/2/2010,21:50:50,-62.30156207,-61.8785198,2010,0.399362803
60,3/2/2010,21:50:50,-62.30156207,-61.8785198,2010,0.514449914
70,3/2/2010,21:50:50,-62.30156207,-61.8785198,2010,0
80,3/2/2010,21:50:50,-62.30156207,-61.8785198,2010,0.174873655
90,3/2/2010,21:50:50,-62.30156207,-61.8785198,2010,0
100,3/2/2010,21:50:50,-62.30156207,-61.8785198,2010,0
110,3/2/2010,21:50:50,-62.30156207,-61.8785198,2010,0
120,3/2/2010,21:50:50,-62.30156207,-61.8785198,2010,0
130,3/2/2010,21:50:50,-62.30156207,-61.8785198,2010,0
140,3/2/2010,21:50:50,-62.30156207,-61.8785198,2010,0
150,3/2/2010,21:50:50,-62.30156207,-61.8785198,2010,0
160,3/2/2010,21:50:50,-62.30156207,-61.8785198,2010,0
170,3/2/2010,21:50:50,-62.30156207,-61.8785198,2010,0
180,3/2/2010,21:50:50,-62.30156207,-61.8785198,2010,0
190,3/2/2010,21:50:50,-62.30156207,-61.8785198,2010,0
200,3/2/2010,21:50:50,-62.30156207,-61.8785198,2010,0
210,3/2/2010,21:50:50,-62.30156207,-61.8785198,2010,0
220,3/2/2010,21:50:50,-62.30156207,-61.8785198,2010,0
230,3/2/2010,21:50:50,-62.30156207,-61.8785198,2010,0
240,3/2/2010,21:50:50,-62.30156207,-61.8785198,2010,0
10,3/2/2010,21:57:30,-62.31740207,-61.85253113,2010,0
20,3/2/2010,21:57:30,-62.31740207,-61.85253113,2010,0
30,3/2/2010,21:57:30,-62.31740207,-61.85253113,2010,0
40,3/2/2010,21:57:30,-62.31740207,-61.85253113,2010,0
50,3/2/2010,21:57:30,-62.31740207,-61.85253113,2010,0
60,3/2/2010,21:57:30,-62.31740207,-61.85253113,2010,0
70,3/2/2010,21:57:30,-62.31740207,-61.85253113,2010,0.093449776
80,3/2/2010,21:57:30,-62.31740207,-61.85253113,2010,0.167182112
90,3/2/2010,21:57:30,-62.31740207,-61.85253113,2010,0
100,3/2/2010,21:57:30,-62.31740207,-61.85253113,2010,0
110,3/2/2010,21:57:30,-62.31740207,-61.85253113,2010,0
120,3/2/2010,21:57:30,-62.31740207,-61.85253113,2010,0
130,3/2/2010,21:57:30,-62.31740207,-61.85253113,2010,0
140,3/2/2010,21:57:30,-62.31740207,-61.85253113,2010,0
150,3/2/2010,21:57:30,-62.31740207,-61.85253113,2010,0
160,3/2/2010,21:57:30,-62.31740207,-61.85253113,2010,0
170,3/2/2010,21:57:30,-62.31740207,-61.85253113,2010,0
180,3/2/2010,21:57:30,-62.31740207,-61.85253113,2010,0
190,3/2/2010,21:57:30,-62.31740207,-61.85253113,2010,0
200,3/2/2010,21:57:30,-62.31740207,-61.85253113,2010,0
210,3/2/2010,21:57:30,-62.31740207,-61.85253113,2010,0
220,3/2/2010,21:57:30,-62.31740207,-61.85253113,2010,0
230,3/2/2010,21:57:30,-62.31740207,-61.85253113,2010,0
240,3/2/2010,21:57:30,-62.31740207,-61.85253113,2010,0
10,3/2/2010,22:02:30,-62.32946646,-61.83294071,2010,0
20,3/2/2010,22:02:30,-62.32946646,-61.83294071,2010,0
30,3/2/2010,22:02:30,-62.32946646,-61.83294071,2010,0
40,3/2/2010,22:02:30,-62.32946646,-61.83294071,2010,0
50,3/2/2010,22:02:30,-62.32946646,-61.83294071,2010,1.141123835
60,3/2/2010,22:02:30,-62.32946646,-61.83294071,2010,0.048814341
70,3/2/2010,22:02:30,-62.32946646,-61.83294071,2010,0.062254093
80,3/2/2010,22:02:30,-62.32946646,-61.83294071,2010,0
90,3/2/2010,22:02:30,-62.32946646,-61.83294071,2010,0
100,3/2/2010,22:02:30,-62.32946646,-61.83294071,2010,0
110,3/2/2010,22:02:30,-62.32946646,-61.83294071,2010,0
120,3/2/2010,22:02:30,-62.32946646,-61.83294071,2010,0
130,3/2/2010,22:02:30,-62.32946646,-61.83294071,2010,0
140,3/2/2010,22:02:30,-62.32946646,-61.83294071,2010,0
150,3/2/2010,22:02:30,-62.32946646,-61.83294071,2010,0
160,3/2/2010,22:02:30,-62.32946646,-61.83294071,2010,0
170,3/2/2010,22:02:30,-62.32946646,-61.83294071,2010,0
180,3/2/2010,22:02:30,-62.32946646,-61.83294071,2010,0
190,3/2/2010,22:02:30,-62.32946646,-61.83294071,2010,0
200,3/2/2010,22:02:30,-62.32946646,-61.83294071,2010,0
210,3/2/2010,22:02:30,-62.32946646,-61.83294071,2010,0
220,3/2/2010,22:02:30,-62.32946646,-61.83294071,2010,0
230,3/2/2010,22:02:30,-62.32946646,-61.83294071,2010,0
240,3/2/2010,22:02:30,-62.32946646,-61.83294071,2010,0
10,3/2/2010,22:07:30,-62.34146874,-61.81330273,2010,0.704636343
20,3/2/2010,22:07:30,-62.34146874,-61.81330273,2010,0
30,3/2/2010,22:07:30,-62.34146874,-61.81330273,2010,0
40,3/2/2010,22:07:30,-62.34146874,-61.81330273,2010,0.218664411
50,3/2/2010,22:07:30,-62.34146874,-61.81330273,2010,0.299849618
60,3/2/2010,22:07:30,-62.34146874,-61.81330273,2010,0.119520474
70,3/2/2010,22:07:30,-62.34146874,-61.81330273,2010,0
80,3/2/2010,22:07:30,-62.34146874,-61.81330273,2010,0.090670853
90,3/2/2010,22:07:30,-62.34146874,-61.81330273,2010,0
100,3/2/2010,22:07:30,-62.34146874,-61.81330273,2010,0
110,3/2/2010,22:07:30,-62.34146874,-61.81330273,2010,0
120,3/2/2010,22:07:30,-62.34146874,-61.81330273,2010,0
130,3/2/2010,22:07:30,-62.34146874,-61.81330273,2010,0
140,3/2/2010,22:07:30,-62.34146874,-61.81330273,2010,0.311464655
150,3/2/2010,22:07:30,-62.34146874,-61.81330273,2010,0
160,3/2/2010,22:07:30,-62.34146874,-61.81330273,2010,0.308895706
170,3/2/2010,22:07:30,-62.34146874,-61.81330273,2010,0
180,3/2/2010,22:07:30,-62.34146874,-61.81330273,2010,0
190,3/2/2010,22:07:30,-62.34146874,-61.81330273,2010,0
200,3/2/2010,22:07:30,-62.34146874,-61.81330273,2010,0
210,3/2/2010,22:07:30,-62.34146874,-61.81330273,2010,1.149306113
220,3/2/2010,22:07:30,-62.34146874,-61.81330273,2010,0
230,3/2/2010,22:07:30,-62.34146874,-61.81330273,2010,0
240,3/2/2010,22:07:30,-62.34146874,-61.81330273,2010,0
10,3/2/2010,22:14:10,-62.35722567,-61.78880919,2010,0
20,3/2/2010,22:14:10,-62.35722567,-61.78880919,2010,0
30,3/2/2010,22:14:10,-62.35722567,-61.78880919,2010,0
40,3/2/2010,22:14:10,-62.35722567,-61.78880919,2010,0.355360638
50,3/2/2010,22:14:10,-62.35722567,-61.78880919,2010,0.394618545
60,3/2/2010,22:14:10,-62.35722567,-61.78880919,2010,0
70,3/2/2010,22:14:10,-62.35722567,-61.78880919,2010,0
80,3/2/2010,22:14:10,-62.35722567,-61.78880919,2010,0
90,3/2/2010,22:14:10,-62.35722567,-61.78880919,2010,0
100,3/2/2010,22:14:10,-62.35722567,-61.78880919,2010,0
110,3/2/2010,22:14:10,-62.35722567,-61.78880919,2010,1.857211637
120,3/2/2010,22:14:10,-62.35722567,-61.78880919,2010,0
130,3/2/2010,22:14:10,-62.35722567,-61.78880919,2010,0
140,3/2/2010,22:14:10,-62.35722567,-61.78880919,2010,0
150,3/2/2010,22:14:10,-62.35722567,-61.78880919,2010,0
160,3/2/2010,22:14:10,-62.35722567,-61.78880919,2010,0
170,3/2/2010,22:14:10,-62.35722567,-61.78880919,2010,0
180,3/2/2010,22:14:10,-62.35722567,-61.78880919,2010,0
190,3/2/2010,22:14:10,-62.35722567,-61.78880919,2010,0
200,3/2/2010,22:14:10,-62.35722567,-61.78880919,2010,0
